State,County,"Agriculture, forestry, fishing and hunting, and mining",Construction,Manufacturing,Wholesale trade,Retail trade,"Transportation and warehousing, and utilities",Information,"Finance and insurance, and real estate and rental and leasing","Professional, scientific, and management, and administrative and waste management services","Educational services, and  health care and social assistance","Arts, entertainment, and recreation, and accommodation and food services","Other services, except public administration",Public administration,"Management, business, science, and arts occupations",Service occupations,Sales and office occupations,"Natural resources, construction, and maintenance occupations","Production, transportation, and material moving occupations"
NC,Cabarrus,0.004629949,0.080933577,0.095556284,0.029745482,0.126155332,0.064086426,0.010898055,0.08654642,0.098918816,0.236946475,0.085753207,0.046773693,0.033056284,0.449027452,0.133070079,0.207054421,0.087512071,0.123335977
NC,Caldwell,0.004638796,0.066753408,0.232873225,0.038835775,0.132545115,0.051337897,0.009786729,0.033150421,0.080302087,0.221106523,0.044775697,0.04579397,0.038100356,0.301267183,0.128839735,0.229337557,0.095887311,0.244668213
NC,Carteret,0.020637329,0.066936436,0.065722475,0.011734952,0.118732086,0.048052605,0.009711684,0.073309729,0.089158658,0.222593155,0.122610015,0.073512055,0.077288821,0.424144326,0.171168437,0.178958017,0.120451863,0.105277356
NC,Caswell,0.019590283,0.198365611,0.18258144,0,0.070860853,0.032463898,0,0.053733348,0.056643905,0.174297548,0.093585582,0.048807791,0.069069741,0.288704802,0.158513377,0.113623643,0.206985335,0.232172842
NC,Catawba,0.007683789,0.061853133,0.260606226,0.035534105,0.126003199,0.041495194,0.007929889,0.045460139,0.077849633,0.197604627,0.064450855,0.038350583,0.035178628,0.337922643,0.134001449,0.212356954,0.072818255,0.242900699
NC,Chatham,0.011474675,0.07476468,0.140594651,0.019632452,0.068310175,0.020588675,0.012251606,0.043717317,0.162229195,0.277633348,0.069565217,0.070312267,0.028925743,0.55927088,0.115105334,0.130375019,0.082235171,0.113013596
NC,Cherokee,0.01859927,0.092818368,0.136602296,0,0.22408116,0.00516152,0.011657916,0.038889383,0.03559669,0.208863576,0.154756608,0.057043695,0.015929519,0.303728753,0.208774584,0.260656759,0.0774228,0.149417104
NC,Cleveland,0.003613025,0.054285137,0.194407666,0.019725769,0.164897556,0.062610803,0.008258342,0.024056911,0.081147191,0.248715244,0.064877359,0.049594937,0.023810058,0.337986131,0.139696147,0.195013577,0.114674267,0.212629878
NC,Columbus,0.046359645,0.04773818,0.105023997,0.019605841,0.162258756,0.046665986,0.051822731,0.049269887,0.051873787,0.233534157,0.096037986,0.035331359,0.054477688,0.354896355,0.218625549,0.171704279,0.087919943,0.166853875
NC,Craven,0.007313156,0.026361952,0.114712786,0.02856084,0.133539222,0.049067326,0.018604077,0.060605312,0.0885979,0.233255096,0.101000618,0.039777641,0.098604077,0.378085238,0.17413218,0.220531192,0.079234095,0.148017295
NC,Cumberland,0.006658833,0.052143537,0.09255218,0.022702383,0.134927296,0.061136558,0.010288016,0.046332046,0.097540309,0.256297113,0.098387651,0.049353702,0.071680376,0.358825551,0.169972102,0.242547783,0.071496519,0.157158045
NC,Currituck,0.006599806,0.121319961,0.066774507,0.012229052,0.155160142,0.091814947,0.001876415,0.070009706,0.139631187,0.171789065,0.041604659,0.065933355,0.055257198,0.343060498,0.155871886,0.152766095,0.159624717,0.188676804
NC,Dare,0.019926839,0.110223335,0.037447054,0.006834809,0.121438198,0.014006546,0.013188294,0.097949557,0.148344243,0.113785137,0.22299769,0.05222372,0.041634578,0.429197151,0.1893531,0.210820177,0.110175202,0.06045437
NC,Davidson,0.005590563,0.086564879,0.152366763,0.02430323,0.145395645,0.079771457,0.008488361,0.071064394,0.077543433,0.220834074,0.064229965,0.038860564,0.024986673,0.316283711,0.142812231,0.234981342,0.101983351,0.203939365
NC,Davie,0.015251104,0.084009448,0.130789771,0.031888672,0.097514635,0.061928725,0,0.064650303,0.079336551,0.172897196,0.158827154,0.04657492,0.056331519,0.417890521,0.160264969,0.179418712,0.105782068,0.13664373
NC,Duplin,0.052008793,0.11575698,0.202375941,0.00659464,0.088676863,0.05458117,0.004864132,0.021046724,0.074832795,0.195032973,0.107525373,0.052008793,0.024694823,0.236191011,0.226322436,0.135073196,0.136569852,0.265843506
NC,Durham,0.003973925,0.059584758,0.083066495,0.008665449,0.05860786,0.031905977,0.024669694,0.064583823,0.153517738,0.359685463,0.072622127,0.042356375,0.036760316,0.579945848,0.124994724,0.154699664,0.065283331,0.075076433
NC,Edgecombe,0.001368197,0.082649235,0.209080774,0.023360697,0.1039323,0.077429817,0.002533698,0.036282558,0.052852944,0.241866829,0.089388872,0.025843721,0.053410358,0.305665349,0.189267254,0.181970204,0.07236242,0.250734772
NC,Forsyth,0.006184102,0.068881377,0.135680867,0.024993844,0.094054308,0.045365002,0.014500459,0.069793602,0.106954176,0.272022117,0.079257236,0.055908755,0.026404155,0.441931007,0.165174274,0.183849701,0.077634259,0.131410759
